FIPS,value
36109,15.7
36111,20.9
36113,20
36115,25.8
36117,29.4
36119,21.2
36121,26.5
36123,28.7
37001,26.2
37003,31.3
37005,25.8
37007,31
37009,31.3
37011,29.1
37013,29.9
37015,31.2
37017,30.1
37019,24.6
37021,17.3
37023,27
37025,25.4
37027,25.8
37029,24.6
37031,24.1
37033,19.1
37035,26
37037,20.9
37039,29.4
37041,28.3
37043,30.1
37045,28.7
37047,30.7
37049,23.1
37051,25
37053,22.2
37055,20.8
37057,27.2
37059,29.1
37061,35.4
37063,18.5
37065,37.8
37067,23.4
37069,33.4
37071,31.9
37073,33.5
37075,25.4
37077,35
37079,28.6
37081,22.2
37083,39.8
37085,27
37087,25.5
37089,23.4
37091,42.5
37093,28.7
37095,38.2
37097,25.7
37099,29
37101,27.4
37103,33.1
37105,23.5
37107,29.7
37109,22.7
37111,34.3
37113,26
37115,26.6
37117,22.9
37119,18.6
37121,25.5
37123,38.5
37125,26.9
37127,25.3
37129,22.8
37131,36.4
37133,24.7
37135,17.8
37137,31
37139,27.7
37141,25.7
37143,27.3
37145,31.9
37147,27.6
37149,27.1
37151,27.2
37153,31.7
37155,35.2
37157,29.6
37159,25.6
37161,24.5
37163,30.6
37165,26.1
37167,24.3
37169,27.3
37171,32.4
37173,24.9
37175,24.9
37177,27.4
37179,21.5
37181,37.2
37183,16.4
37185,39
37187,31.2
37189,19.3
37191,28.3
37193,31.8
37195,31
37197,21.3
37199,30.6
38001,27.3
38003,22.9
38005,32
38007,29
38009,28.8
38011,32.1
38013,27.2
38015,20.7
38017,19.2
38019,32.7
38021,27.7
38023,28.1
38025,20.6
38027,33.4
38029,24.4
38031,29.6
38033,24.2
38035,22.8
38037,37.4
38039,25.1
38041,27.1
38043,32.9
38045,29.2
38047,32.5
38049,30.4
38051,30.9
38053,27
38055,27.3
38057,25.4
38059,24
38061,30.2
38063,32.8
38065,30.7
38067,32.3
38069,29.1
38071,25.4
38073,27.6
38075,28.4
38077,29.1
38079,33.2
38081,28.5
38083,36.9
38085,24.9
38087,22.4
38089,21.5
38091,33.1
38093,23.3
38095,36
38097,19.7
38099,29.5
38101,26.7
38103,26.9
38105,25.5
39001,36.6
39003,27.5
39005,32.6
39007,33.7
39009,26.7
39011,31.1
39013,31.9
39015,34.7
39017,24.1
39019,31.6
39021,34.4
39023,30.5
